일자,총수익지수_종가,총수익지수_대비,순가격지수_종가,순가격지수_대비,제로재투자지수_종가,제로재투자지수_대비,콜재투자지수_종가,콜재투자지수_대비,시장가격지수_종가,시장가격지수_대비,듀레이션,컨벡시티,YTM
"2020/02/02","187.68","0.01","109.72","0.00","181.87","0.00","185.12","0.01","111.68","0.01","5.536","83.303","1.501"
"2020/02/01","187.67","0.01","109.72","0.00","181.87","0.01","185.11","0.01","111.67","0.00","5.537","83.311","1.501"
"2020/01/31","187.66","-0.07","109.72","-0.05","181.86","-0.06","185.10","-0.06","111.67","-0.05","5.540","83.400","1.501"
"2020/01/30","187.73","0.23","109.77","0.12","181.92","0.19","185.16","0.20","111.72","0.13","5.548","83.644","1.500"
"2020/01/29","187.50","0.26","109.65","0.15","181.73","0.23","184.96","0.22","111.59","0.15","5.537","83.372","1.521"
"2020/01/28","187.24","0.85","109.50","0.51","181.50","0.72","184.74","0.74","111.44","0.49","5.524","83.033","1.542"
"2020/01/27","186.39","0.01","108.99","-0.01","180.78","0.01","184.00","0.01","110.95","0.00","5.474","81.704","1.604"
"2020/01/26","186.38","0.01","109.00","0.00","180.77","0.01","183.99","0.00","110.95","0.00","5.473","81.675","1.604"
"2020/01/25","186.37","0.01","109.00","0.00","180.76","0.01","183.99","0.01","110.95","0.01","5.475","81.694","1.604"
"2020/01/24","186.36","0.01","109.00","0.00","180.75","0.00","183.98","0.01","110.94","0.00","5.475","81.688","1.604"
"2020/01/23","186.35","0.14","109.00","0.07","180.75","0.12","183.97","0.12","110.94","0.08","5.475","81.690","1.604"
"2020/01/22","186.21","-0.29","108.93","-0.17","180.63","-0.24","183.85","-0.25","110.86","-0.18","5.468","81.602","1.614"
"2020/01/21","186.50","0.50","109.10","0.29","180.87","0.42","184.10","0.44","111.04","0.30","5.490","82.141","1.591"
"2020/01/20","186.00","-0.26","108.81","-0.16","180.45","-0.22","183.66","-0.23","110.74","-0.17","5.466","81.532","1.632"
"2020/01/19","186.26","0.01","108.97","-0.01","180.67","0.01","183.89","0.01","110.91","0.01","5.477","81.992","1.610"
"2020/01/18","186.25","0.01","108.98","0.00","180.66","0.01","183.88","0.01","110.90","0.00","5.479","82.022","1.610"
"2020/01/17","186.24","-0.34","108.98","-0.21","180.65","-0.29","183.87","-0.29","110.90","-0.21","5.483","82.080","1.610"
"2020/01/16","186.58","0.07","109.19","0.04","180.94","0.06","184.16","0.06","111.11","0.04","5.513","82.912","1.597"
"2020/01/15","186.51","0.09","109.15","0.04","180.88","0.07","184.10","0.08","111.07","0.05","5.500","82.494","1.586"
"2020/01/14","186.42","0.13","109.11","0.07","180.81","0.11","184.02","0.11","111.02","0.07","5.497","82.405","1.589"
"2020/01/13","186.29","-0.07","109.04","-0.04","180.70","-0.05","183.91","-0.05","110.95","-0.05","5.500","82.456","1.603"
"2020/01/12","186.36","0.01","109.08","0.00","180.75","0.01","183.96","0.00","111.00","0.01","5.508","82.703","1.606"
"2020/01/11","186.35","0.01","109.08","0.00","180.74","0.00","183.96","0.01","110.99","0.01","5.504","82.621","1.606"
"2020/01/10","186.34","-0.22","109.08","-0.14","180.74","-0.18","183.95","-0.19","110.98","-0.14","5.501","82.571","1.606"
"2020/01/09","186.56","-0.38","109.22","-0.24","180.92","-0.32","184.14","-0.32","111.12","-0.22","5.514","82.916","1.591"
"2020/01/08","186.94","0.04","109.46","0.02","181.24","0.03","184.46","0.04","111.34","0.02","5.523","83.165","1.557"
"2020/01/07","186.90","-0.57","109.44","-0.35","181.21","-0.49","184.42","-0.50","111.32","-0.34","5.490","82.061","1.550"
"2020/01/06","187.47","0.05","109.79","0.02","181.70","0.04","184.92","0.05","111.66","0.02","5.517","82.775","1.508"
"2020/01/05","187.42","0.00","109.77","0.00","181.66","0.01","184.87","0.00","111.64","0.00","5.515","82.723","1.512"
"2020/01/04","187.42","0.01","109.77","0.00","181.65","0.01","184.87","0.01","111.64","0.01","5.516","82.728","1.512"
"2020/01/03","187.41","0.59","109.77","0.34","181.64","0.50","184.86","0.51","111.63","0.35","5.519","82.766","1.512"
"2020/01/02","186.82","0.41","109.43","0.24","181.14","0.34","184.35","0.35","111.28","0.24","5.490","81.980","1.558"
"2020/01/01","186.41","0.00","109.19","-0.01","180.80","0.01","184.00","0.00","111.04","-0.01","5.440","80.936","1.589"
"2019/12/31","186.41","0.01","109.20","0.00","180.79","0.00","184.00","0.01","111.05","-0.01","5.451","81.223","1.590"
"2019/12/30","186.40","0.04","109.20","0.02","180.79","0.04","183.99","0.04","111.06","0.02","5.442","81.083","1.589"
"2019/12/29","186.36","0.01","109.18","0.00","180.75","0.01","183.95","0.01","111.04","0.00","5.445","81.166","1.597"
"2019/12/28","186.35","0.01","109.18","0.00","180.74","0.00","183.94","0.00","111.04","0.01","5.448","81.196","1.597"
"2019/12/27","186.34","-0.39","109.18","-0.24","180.74","-0.33","183.94","-0.33","111.03","-0.24","5.450","81.224","1.597"
"2019/12/26","186.73","-0.09","109.42","-0.06","181.07","-0.07","184.27","-0.08","111.27","-0.06","5.482","82.165","1.584"
"2019/12/25","186.82","0.01","109.48","-0.01","181.14","0.00","184.35","0.01","111.33","0.01","5.491","82.408","1.582"
"2019/12/24","186.81","0.11","109.49","0.06","181.14","0.09","184.34","0.09","111.32","0.06","5.492","82.424","1.582"
"2019/12/23","186.70","0.15","109.43","0.08","181.05","0.13","184.25","0.13","111.26","0.08","5.488","82.275","1.588"
"2019/12/22","186.55","0.00","109.35","0.00","180.92","0.01","184.12","0.01","111.18","0.01","5.481","82.095","1.597"
"2019/12/21","186.55","0.01","109.35","0.00","180.91","0.00","184.11","0.01","111.17","0.00","5.482","82.100","1.597"
"2019/12/20","186.54","-0.06","109.35","-0.05","180.91","-0.05","184.10","-0.06","111.17","-0.04","5.485","82.144","1.597"
"2019/12/19","186.60","-0.44","109.40","-0.26","180.96","-0.37","184.16","-0.37","111.21","-0.27","5.493","82.321","1.593"
"2019/12/18","187.04","-0.09","109.66","-0.07","181.33","-0.08","184.53","-0.08","111.48","-0.06","5.527","83.275","1.572"
"2019/12/17","187.13","-0.03","109.73","-0.02","181.41","-0.03","184.61","-0.03","111.54","-0.02","5.538","83.610","1.570"
"2019/12/16","187.16","0.41","109.75","0.24","181.44","0.36","184.64","0.37","111.56","0.24","5.545","83.763","1.569"
"2019/12/15","186.75","0.01","109.51","0.00","181.08","0.01","184.27","0.00","111.32","0.01","5.521","83.127","1.598"
"2019/12/14","186.74","0.01","109.51","0.00","181.07","0.00","184.27","0.01","111.31","0.00","5.523","83.146","1.598"
"2019/12/13","186.73","-0.22","109.51","-0.15","181.07","-0.19","184.26","-0.19","111.31","-0.13","5.525","83.180","1.598"
"2019/12/12","186.95","-0.04","109.66","-0.03","181.26","-0.03","184.45","-0.03","111.44","-0.04","5.531","83.360","1.579"
"2019/12/11","186.99","-0.03","109.69","-0.02","181.29","-0.03","184.48","-0.03","111.48","-0.02","5.536","83.504","1.578"
"2019/12/10","187.02","0.22","109.71","0.13","181.32","0.20","184.51","0.20","111.50","-0.13","5.540","83.773","1.579"
"2019/12/09","186.80","0.28","109.58","0.16","181.12","0.23","184.31","0.24","111.63","0.16","5.499","82.798","1.583"
"2019/12/08","186.52","0.01","109.42","-0.01","180.89","0.01","184.07","0.00","111.47","0.00","5.451","81.896","1.601"
"2019/12/07","186.51","0.01","109.43","0.00","180.88","0.01","184.07","0.01","111.47","0.01","5.451","81.887","1.601"
"2019/12/06","186.50","-0.14","109.43","-0.09","180.87","-0.12","184.06","-0.12","111.46","-0.09","5.453","81.909","1.601"
"2019/12/05","186.64","-0.01","109.52","-0.01","180.99","-0.01","184.18","0.00","111.55","-0.02","5.455","81.795","1.590"
"2019/12/04","186.65","0.66","109.53","0.39","181.00","0.56","184.18","0.57","111.57","0.39","5.461","81.923","1.583"
"2019/12/03","185.99","-0.29","109.14","-0.18","180.44","-0.24","183.61","-0.25","111.18","-0.18","5.428","81.001","1.627"
"2019/12/02","186.28","-0.54","109.32","-0.33","180.68","-0.47","183.86","-0.47","111.36","-0.35","5.448","81.536","1.611"
"2019/12/01","186.82","0.01","109.65","-0.01","181.15","0.01","184.33","0.01","111.71","0.01","5.482","82.470","1.577"
"2019/11/30","186.81","0.00","109.66","0.00","181.14","0.01","184.32","0.01","111.70","0.00","5.485","82.561","1.577"
"2019/11/29","186.81","0.29","109.66","0.17","181.13","0.24","184.31","0.25","111.70","0.16","5.490","82.628","1.576"
"2019/11/28","186.52","-0.02","109.49","-0.03","180.89","-0.02","184.06","-0.02","111.54","-0.02","5.476","82.299","1.604"
"2019/11/27","186.54","0.35","109.52","0.21","180.91","0.30","184.08","0.30","111.56","0.21","5.483","82.489","1.609"
"2019/11/26","186.19","0.25","109.31","0.14","180.61","0.22","183.78","0.22","111.35","0.15","5.467","81.979","1.628"
"2019/11/25","185.94","-0.20","109.17","-0.12","180.39","-0.17","183.56","-0.17","111.20","-0.13","5.435","81.068","1.640"
"2019/11/24","186.14","0.01","109.29","-0.01","180.56","0.01","183.73","0.01","111.33","0.00","5.449","81.380","1.627"
"2019/11/23","186.13","0.01","109.30","0.00","180.55","0.00","183.72","0.00","111.33","0.01","5.450","81.394","1.627"
"2019/11/22","186.12","-0.18","109.30","-0.11","180.55","-0.15","183.72","-0.15","111.32","-0.11","5.453","81.409","1.627"
"2019/11/21","186.30","0.04","109.41","0.01","180.70","0.03","183.87","0.03","111.43","0.02","5.469","81.855","1.623"
"2019/11/20","186.26","0.51","109.40","0.30","180.67","0.44","183.84","0.45","111.41","0.30","5.452","81.409","1.615"
"2019/11/19","185.75","0.40","109.10","0.23","180.23","0.34","183.39","0.34","111.11","0.24","5.429","80.689","1.645"
"2019/11/18","185.35","0.11","108.87","0.06","179.89","0.09","183.05","0.10","110.87","0.06","5.409","80.151","1.672"
"2019/11/17","185.24","0.01","108.81","0.00","179.80","0.01","182.95","0.01","110.81","0.00","5.400","79.916","1.677"
"2019/11/16","185.23","0.01","108.81","0.00","179.79","0.01","182.94","0.00","110.81","0.01","5.399","79.895","1.677"
"2019/11/15","185.22","-0.07","108.81","-0.05","179.78","-0.06","182.94","-0.05","110.80","-0.05","5.400","79.895","1.677"
"2019/11/14","185.29","0.04","108.86","0.02","179.84","0.03","182.99","0.03","110.85","0.02","5.404","80.040","1.671"
"2019/11/13","185.25","0.50","108.84","0.29","179.81","0.43","182.96","0.43","110.83","0.30","5.402","79.979","1.669"
"2019/11/12","184.75","-0.34","108.55","-0.21","179.38","-0.29","182.53","-0.29","110.53","-0.21","5.377","79.301","1.705"
"2019/11/11","185.09","0.06","108.76","0.03","179.67","0.06","182.82","0.06","110.74","0.03","5.396","79.722","1.672"
"2019/11/10","185.03","0.01","108.73","0.00","179.61","0.00","182.76","0.01","110.71","0.01","5.392","79.627","1.674"
"2019/11/09","185.02","0.01","108.73","0.00","179.61","0.01","182.75","0.00","110.70","0.00","5.393","79.643","1.674"
"2019/11/08","185.01","0.26","108.73","0.14","179.60","0.22","182.75","0.23","110.70","0.15","5.395","79.665","1.674"
"2019/11/07","184.75","-0.14","108.59","-0.09","179.38","-0.12","182.52","-0.13","110.55","-0.10","5.382","79.325","1.694"
"2019/11/06","184.89","0.07","108.68","0.04","179.50","0.06","182.65","0.07","110.65","0.04","5.395","79.632","1.678"
"2019/11/05","184.82","0.16","108.64","0.09","179.44","0.14","182.58","0.14","110.61","0.10","5.397","79.635","1.681"
"2019/11/04","184.66","-0.78","108.55","-0.48","179.30","-0.67","182.44","-0.67","110.51","-0.47","5.396","79.584","1.699"
"2019/11/03","185.44","0.01","109.03","0.00","179.97","0.01","183.11","0.01","110.98","0.00","5.436","80.702","1.641"
"2019/11/02","185.43","0.01","109.03","0.00","179.96","0.01","183.10","0.00","110.98","0.02","5.437","80.709","1.642"
"2019/11/01","185.42","-0.05","109.03","-0.04","179.95","-0.04","183.10","-0.04","110.96","-0.05","5.412","80.320","1.640"
"2019/10/31","185.47","0.14","109.07","0.08","179.99","0.12","183.14","0.12","111.01","0.07","5.412","80.287","1.634"
"2019/10/30","185.33","0.25","108.99","0.14","179.87","0.21","183.02","0.22","110.94","0.15","5.396","79.867","1.640"
"2019/10/29","185.08","0.18","108.85","0.10","179.66","0.16","182.80","0.16","110.79","0.10","5.383","79.488","1.657"
"2019/10/28","184.90","-0.78","108.75","-0.47","179.50","-0.67","182.64","-0.68","110.69","-0.48","5.360","78.782","1.678"
"2019/10/27","185.68","0.01","109.22","0.00","180.17","0.00","183.32","0.01","111.17","0.00","5.401","79.838","1.610"
"2019/10/26","185.67","0.01","109.22","-0.01","180.17","0.01","183.31","0.01","111.17","0.01","5.402","79.842","1.610"
"2019/10/25","185.66","-0.42","109.23","-0.26","180.16","-0.36","183.30","-0.36","111.16","-0.26","5.405","79.905","1.609"
"2019/10/24","186.08","-0.01","109.49","-0.01","180.52","0.00","183.66","-0.01","111.42","-0.01","5.429","80.546","1.573"
"2019/10/23","186.09","-0.02","109.50","-0.02","180.52","-0.02","183.67","-0.02","111.43","-0.02","5.430","80.549","1.564"
"2019/10/22","186.11","0.10","109.52","0.06","180.54","0.09","183.69","0.09","111.45","0.06","5.435","80.687","1.558"
"2019/10/21","186.01","-0.62","109.46","-0.38","180.45","-0.54","183.60","-0.53","111.39","-0.38","5.439","80.837","1.576"
"2019/10/20","186.63","0.00","109.84","-0.01","180.99","0.01","184.13","0.00","111.77","0.00","5.470","81.747","1.535"
"2019/10/19","186.63","0.01","109.85","0.00","180.98","0.01","184.13","0.01","111.77","0.01","5.470","81.731","1.535"
"2019/10/18","186.62","-0.16","109.85","-0.10","180.97","-0.14","184.12","-0.14","111.76","-0.11","5.472","81.759","1.534"
"2019/10/17","186.78","-0.45","109.95","-0.28","181.11","-0.39","184.26","-0.39","111.87","-0.27","5.487","82.180","1.528"
"2019/10/16","187.23","-0.12","110.23","-0.08","181.50","-0.09","184.65","-0.09","112.14","-0.08","5.515","82.890","1.490"
"2019/10/15","187.35","-0.25","110.31","-0.15","181.59","-0.22","184.74","-0.22","112.22","-0.15","5.519","82.973","1.478"
"2019/10/14","187.60","0.00","110.46","-0.01","181.81","0.00","184.96","0.00","112.37","-0.01","5.538","83.499","1.468"
"2019/10/13","187.60","0.00","110.47","-0.01","181.81","0.00","184.96","0.00","112.38","0.00","5.534","83.438","1.466"
"2019/10/12","187.60","0.01","110.48","0.00","181.81","0.01","184.96","0.01","112.38","0.01","5.535","83.459","1.466"
"2019/10/11","187.59","-0.11","110.48","-0.08","181.80","-0.10","184.95","-0.10","112.37","-0.08","5.537","83.501","1.466"
"2019/10/10","187.70","-0.35","110.56","-0.21","181.90","-0.29","185.05","-0.30","112.45","-0.21","5.539","83.360","1.460"
"2019/10/09","188.05","0.01","110.77","0.00","182.19","0.00","185.35","0.01","112.66","0.01","5.561","83.977","1.440"
"2019/10/08","188.04","-0.23","110.77","-0.14","182.19","-0.19","185.34","-0.19","112.65","-0.14","5.548","83.780","1.439"
"2019/10/07","188.27","-0.24","110.91","-0.16","182.38","-0.21","185.53","-0.21","112.79","-0.16","5.559","84.010","1.423"
"2019/10/06","188.51","0.00","111.07","0.00","182.59","0.01","185.74","0.01","112.95","0.00","5.573","84.385","1.405"
"2019/10/05","188.51","0.01","111.07","0.00","182.58","0.00","185.73","0.00","112.95","0.00","5.575","84.399","1.405"
"2019/10/04","188.50","1.08","111.07","0.63","182.58","0.92","185.73","0.93","112.95","0.64","5.578","84.434","1.405"
"2019/10/03","187.42","0.00","110.44","0.00","181.66","0.01","184.80","0.01","112.31","0.00","5.526","82.983","1.488"
"2019/10/02","187.42","0.08","110.44","0.04","181.65","0.06","184.79","0.06","112.31","0.03","5.534","83.159","1.488"
"2019/10/01","187.34","-0.32","110.40","-0.20","181.59","-0.27","184.73","-0.27","112.28","-0.20","5.547","83.410","1.501"
"2019/09/30","187.66","-0.10","110.60","-0.07","181.86","-0.09","185.00","-0.08","112.48","-0.07","5.554","83.531","1.483"
"2019/09/29","187.76","0.01","110.67","0.00","181.95","0.01","185.08","0.00","112.55","0.00","5.560","83.792","1.483"
"2019/09/28","187.75","0.01","110.67","0.00","181.94","0.01","185.08","0.01","112.55","0.00","5.563","83.823","1.483"
"2019/09/27","187.74","-0.01","110.67","-0.02","181.93","-0.01","185.07","-0.01","112.55","-0.01","5.566","83.863","1.483"
"2019/09/26","187.75","-0.09","110.69","-0.06","181.94","-0.07","185.08","-0.07","112.56","-0.05","5.569","83.919","1.483"
"2019/09/25","187.84","0.20","110.75","0.12","182.01","0.17","185.15","0.17","112.61","0.11","5.580","84.194","1.480"
"2019/09/24","187.64","0.19","110.63","0.10","181.84","0.16","184.98","0.17","112.50","0.11","5.577","84.060","1.492"
"2019/09/23","187.45","-0.07","110.53","-0.04","181.68","-0.06","184.81","-0.06","112.39","-0.05","5.565","83.585","1.501"
"2019/09/22","187.52","0.01","110.57","-0.01","181.74","0.01","184.87","0.01","112.44","0.01","5.567","83.598","1.494"
"2019/09/21","187.51","0.01","110.58","0.00","181.73","0.00","184.86","0.00","112.43","0.00","5.568","83.615","1.494"
"2019/09/20","187.50","0.01","110.58","0.00","181.73","0.01","184.86","0.02","112.43","0.01","5.570","83.638","1.494"
"2019/09/19","187.49","-0.10","110.58","-0.07","181.72","-0.08","184.84","-0.09","112.42","-0.07","5.568","83.593","1.492"
"2019/09/18","187.59","0.31","110.65","0.18","181.80","0.26","184.93","0.27","112.49","0.18","5.566","83.614","1.479"
"2019/09/17","187.28","0.33","110.47","0.19","181.54","0.28","184.66","0.28","112.31","0.20","5.554","83.192","1.494"
"2019/09/16","186.95","-1.35","110.28","-0.81","181.26","-1.15","184.38","-1.16","112.11","-0.84","5.539","82.772","1.517"
"2019/09/15","188.30","0.01","111.09","-0.01","182.41","0.01","185.54","0.01","112.95","0.01","5.618","85.086","1.431"
"2019/09/14","188.29","0.00","111.10","0.00","182.40","0.00","185.53","0.01","112.94","0.00","5.620","85.108","1.431"
"2019/09/13","188.29","0.01","111.10","0.00","182.40","0.01","185.52","0.00","112.94","0.01","5.621","85.115","1.431"
"2019/09/12","188.28","0.01","111.10","-0.01","182.39","0.01","185.52","0.01","112.93","0.00","5.622","85.107","1.431"
"2019/09/11","188.27","-0.33","111.11","-0.20","182.38","-0.28","185.51","-0.28","112.93","-0.20","5.622","85.118","1.431"
"2019/09/10","188.60","0.03","111.31","0.01","182.66","0.02","185.79","0.02","113.13","-0.25","5.642","85.695","1.405"
"2019/09/09","188.57","0.30","111.30","0.18","182.64","0.26","185.77","0.27","113.38","0.17","5.634","85.614","1.403"
"2019/09/08","188.27","0.01","111.12","-0.01","182.38","0.01","185.50","0.01","113.21","0.01","5.598","84.752","1.421"
"2019/09/07","188.26","0.01","111.13","0.00","182.37","0.01","185.49","0.00","113.20","0.00","5.597","84.730","1.421"
"2019/09/06","188.25","-0.13","111.13","-0.08","182.36","-0.11","185.49","-0.10","113.20","-0.08","5.596","84.691","1.421"
"2019/09/05","188.38","-0.29","111.21","-0.18","182.47","-0.25","185.59","-0.25","113.28","-0.17","5.602","84.824","1.407"
"2019/09/04","188.67","-0.10","111.39","-0.07","182.72","-0.09","185.84","-0.09","113.45","-0.07","5.610","85.123","1.382"
"2019/09/03","188.77","0.28","111.46","0.16","182.81","0.24","185.93","0.24","113.52","0.16","5.623","85.392","1.370"
"2019/09/02","188.49","-0.50","111.30","-0.31","182.57","-0.43","185.69","-0.43","113.36","-0.30","5.608","84.922","1.382"
"2019/09/01","188.99","0.01","111.61","0.00","183.00","0.01","186.12","0.01","113.66","0.00","5.603","85.175","1.343"
"2019/08/31","188.98","0.00","111.61","-0.01","182.99","0.00","186.11","0.00","113.66","0.00","5.605","85.250","1.343"
"2019/08/30","188.98","-0.35","111.62","-0.22","182.99","-0.30","186.11","-0.30","113.66","-0.23","5.609","85.323","1.343"
"2019/08/29","189.33","-0.02","111.84","-0.02","183.29","-0.01","186.41","-0.02","113.89","-0.01","5.621","85.672","1.315"
"2019/08/28","189.35","0.11","111.86","0.07","183.30","0.09","186.43","0.10","113.90","0.06","5.626","85.773","1.313"
"2019/08/27","189.24","-0.55","111.79","-0.35","183.21","-0.47","186.33","-0.48","113.84","-0.36","5.622","85.621","1.315"
"2019/08/26","189.79","0.49","112.14","0.29","183.68","0.42","186.81","0.43","114.20","0.29","5.624","85.586","1.269"
"2019/08/25","189.30","0.01","111.85","0.00","183.26","0.00","186.38","0.01","113.91","0.00","5.606","85.069","1.302"
"2019/08/24","189.29","0.00","111.85","0.00","183.26","0.01","186.37","0.00","113.91","0.00","5.607","85.069","1.302"
"2019/08/23","189.29","-0.21","111.85","-0.14","183.25","-0.18","186.37","-0.18","113.91","-0.13","5.608","85.109","1.302"
"2019/08/22","189.50","0.38","111.99","0.22","183.43","0.32","186.55","0.33","114.04","0.22","5.620","85.391","1.282"
"2019/08/21","189.12","-0.80","111.77","-0.49","183.11","-0.68","186.22","-0.69","113.82","-0.48","5.603","84.935","1.310"
"2019/08/20","189.92","-0.15","112.26","-0.10","183.79","-0.13","186.91","-0.13","114.30","-0.10","5.655","86.370","1.259"
"2019/08/19","190.07","-0.21","112.36","-0.13","183.92","-0.18","187.04","-0.18","114.40","-0.12","5.665","86.613","1.248"
"2019/08/18","190.28","0.01","112.49","0.00","184.10","0.01","187.22","0.01","114.52","0.00","5.679","87.032","1.242"
"2019/08/17","190.27","0.00","112.49","0.00","184.09","0.00","187.21","0.00","114.52","0.00","5.680","87.039","1.242"
"2019/08/16","190.27","0.59","112.49","0.34","184.09","0.50","187.21","0.51","114.52","0.35","5.682","87.064","1.242"
"2019/08/15","189.68","0.01","112.15","0.00","183.59","0.01","186.70","0.01","114.17","0.01","5.647","86.119","1.286"
"2019/08/14","189.67","0.01","112.15","0.00","183.58","0.01","186.69","0.01","114.16","0.00","5.646","86.114","1.286"
"2019/08/13","189.66","0.55","112.15","0.33","183.57","0.47","186.68","0.48","114.16","0.33","5.644","86.029","1.285"
"2019/08/12","189.11","-0.02","111.82","-0.03","183.10","-0.02","186.20","-0.02","113.83","-0.03","5.615","85.199","1.320"
"2019/08/11","189.13","0.00","111.85","0.00","183.12","0.01","186.22","0.00","113.86","0.01","5.618","85.289","1.317"
"2019/08/10","189.13","0.01","111.85","-0.01","183.11","0.00","186.22","0.01","113.85","0.00","5.620","85.307","1.317"
"2019/08/09","189.12","-0.09","111.86","-0.06","183.11","-0.07","186.21","-0.08","113.85","-0.06","5.622","85.371","1.317"
"2019/08/08","189.21","-0.15","111.92","-0.10","183.18","-0.13","186.29","-0.13","113.91","-0.09","5.602","84.805","1.312"
"2019/08/07","189.36","0.13","112.02","0.07","183.31","0.11","186.42","0.11","114.00","0.06","5.613","85.040","1.299"
"2019/08/06","189.23","-0.06","111.95","-0.04","183.20","-0.06","186.31","-0.05","113.94","-0.04","5.621","85.140","1.311"
"2019/08/05","189.29","0.89","111.99","0.53","183.26","0.76","186.36","0.77","113.98","0.53","5.637","85.492","1.311"
"2019/08/04","188.40","0.00","111.46","0.00","182.50","0.01","185.59","0.01","113.45","0.00","5.591","84.234","1.381"
"2019/08/03","188.40","0.01","111.46","-0.01","182.49","0.01","185.58","0.01","113.45","0.01","5.591","84.215","1.381"
"2019/08/02","188.39","0.60","111.47","0.36","182.48","0.51","185.57","0.52","113.44","0.35","5.591","84.224","1.381"
"2019/08/01","187.79","-0.17","111.11","-0.11","181.97","-0.14","185.05","-0.15","113.09","-0.11","5.557","83.297","1.434"
"2019/07/31","187.96","0.23","111.22","0.13","182.11","0.19","185.20","0.20","113.20","0.13","5.569","83.618","1.418"
"2019/07/30","187.73","-0.07","111.09","-0.05","181.92","-0.06","185.00","-0.06","113.07","-0.06","5.553","83.244","1.435"
"2019/07/29","187.80","0.14","111.14","0.08","181.98","0.12","185.06","0.12","113.13","0.08","5.544","82.979","1.435"
"2019/07/28","187.66","0.01","111.06","-0.01","181.86","0.01","184.94","0.01","113.05","0.00","5.535","82.667","1.441"
"2019/07/27","187.65","0.00","111.07","0.00","181.85","0.00","184.93","0.01","113.05","0.00","5.535","82.658","1.441"
"2019/07/26","187.65","0.03","111.07","0.01","181.85","0.02","184.92","0.02","113.05","0.01","5.535","82.655","1.441"
"2019/07/25","187.62","0.45","111.06","0.26","181.83","0.39","184.90","0.39","113.04","0.27","5.528","82.437","1.437"
"2019/07/24","187.17","0.22","110.80","0.13","181.44","0.19","184.51","0.19","112.77","0.13","5.500","81.674","1.467"
"2019/07/23","186.95","-0.04","110.67","-0.04","181.25","-0.04","184.32","-0.03","112.64","-0.03","5.491","81.389","1.485"
"2019/07/22","186.99","0.05","110.71","0.03","181.29","0.05","184.35","0.05","112.67","0.02","5.494","81.454","1.484"
"2019/07/21","186.94","0.01","110.68","0.00","181.24","0.01","184.30","0.00","112.65","0.01","5.489","81.312","1.488"
"2019/07/20","186.93","0.01","110.68","-0.01","181.23","0.00","184.30","0.01","112.64","0.00","5.490","81.305","1.488"
"2019/07/19","186.92","0.15","110.69","0.09","181.23","0.13","184.29","0.13","112.64","0.09","5.493","81.352","1.488"
"2019/07/18","186.77","0.63","110.60","0.37","181.10","0.54","184.16","0.54","112.55","0.37","5.483","81.106","1.505"
"2019/07/17","186.14","0.27","110.23","0.16","180.56","0.23","183.62","0.24","112.18","0.16","5.441","80.101","1.554"
"2019/07/16","185.87","0.13","110.07","0.07","180.33","0.12","183.38","0.12","112.02","0.08","5.437","79.902","1.579"
"2019/07/15","185.74","-0.14","110.00","-0.09","180.21","-0.13","183.26","-0.12","111.94","-0.10","5.431","79.706","1.588"
"2019/07/14","185.88","0.01","110.09","-0.01","180.34","0.01","183.38","0.00","112.04","0.01","5.436","79.902","1.580"
"2019/07/13","185.87","0.01","110.10","0.00","180.33","0.01","183.38","0.01","112.03","0.00","5.437","79.917","1.580"
"2019/07/12","185.86","-0.11","110.10","-0.07","180.32","-0.09","183.37","-0.09","112.03","-0.07","5.439","79.954","1.580"
"2019/07/11","185.97","0.18","110.17","0.10","180.41","0.15","183.46","0.16","112.10","0.11","5.445","80.147","1.575"
"2019/07/10","185.79","-0.18","110.07","-0.12","180.26","-0.16","183.30","-0.16","111.99","-0.12","5.437","79.918","1.593"
"2019/07/09","185.97","-0.05","110.19","-0.03","180.42","-0.03","183.46","-0.04","112.11","-0.03","5.452","80.296","1.582"
"2019/07/08","186.02","0.08","110.22","0.04","180.45","0.07","183.50","0.07","112.14","0.05","5.457","80.378","1.579"
"2019/07/07","185.94","0.01","110.18","0.00","180.38","0.00","183.43","0.01","112.09","0.00","5.454","80.287","1.584"
"2019/07/06","185.93","0.01","110.18","-0.01","180.38","0.01","183.42","0.01","112.09","0.00","5.453","80.264","1.584"
"2019/07/05","185.92","-0.10","110.19","-0.06","180.37","-0.09","183.41","-0.09","112.09","-0.07","5.464","80.475","1.584"
"2019/07/04","186.02","0.07","110.25","0.03","180.46","0.06","183.50","0.07","112.16","0.04","5.467","80.514","1.579"
"2019/07/03","185.95","0.50","110.22","0.30","180.40","0.44","183.43","0.43","112.12","0.30","5.462","80.420","1.589"
"2019/07/02","185.45","0.31","109.92","0.17","179.96","0.26","183.00","0.27","111.82","0.18","5.445","79.880","1.625"
"2019/07/01","185.14","-0.14","109.75","-0.09","179.70","-0.12","182.73","-0.12","111.64","-0.09","5.377","78.291","1.646"
"2019/06/30","185.28","0.01","109.84","0.00","179.82","0.00","182.85","0.01","111.73","0.00","5.388","78.591","1.636"
"2019/06/29","185.27","0.00","109.84","0.00","179.82","0.01","182.84","0.01","111.73","0.00","5.382","78.496","1.635"
"2019/06/28","185.27","0.24","109.84","0.13","179.81","0.20","182.83","0.20","111.73","0.14","5.392","78.686","1.635"
